Retailer,RetailerID,InvoiceDate,Region,State,City,Product,Price_per_unit,Units_sold,Total_sales,Operating_profit,Sales_method
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,45.00,800.00,36000.00,14400.00,Outlet
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50.00,600.00,30000.00,7500.00,Outlet
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.00,625.00,31250.00,12500.00,Outlet
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.00,525.00,23625.00,8268.75,Outlet
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,50.00,425.00,21250.00,11687.50,Outlet
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,65.00,600.00,39000.00,7800.00,Outlet
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.00,800.00,36000.00,14400.00,Outlet
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.00,650.00,32500.00,8125.00,Outlet
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.00,650.00,32500.00,13000.00,Outlet
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.00,550.00,24750.00,8662.50,Outlet
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,50.00,450.00,22500.00,12375.00,Outlet
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,65.00,625.00,40625.00,8125.00,Outlet
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.00,900.00,40500.00,16200.00,Outlet
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.00,750.00,37500.00,9375.00,Outlet
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.00,750.00,37500.00,15000.00,Outlet
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.00,625.00,28125.00,9843.75,Outlet
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50.00,500.00,25000.00,13750.00,Outlet
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65.00,800.00,52000.00,10400.00,Outlet
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.00,950.00,42750.00,17100.00,Outlet
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.00,800.00,40000.00,10000.00,Outlet
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.00,750.00,37500.00,15000.00,Outlet
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.00,650.00,29250.00,10237.50,Outlet
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.00,700.00,35000.00,19250.00,Outlet
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.00,700.00,45500.00,9100.00,Outlet
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.00,900.00,45000.00,18000.00,Outlet
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.00,850.00,46750.00,11687.50,Outlet
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.00,725.00,36250.00,14500.00,Outlet
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.00,675.00,33750.00,11812.50,Outlet
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.00,675.00,40500.00,22275.00,Outlet
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65.00,650.00,42250.00,8450.00,Outlet
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.00,850.00,42500.00,17000.00,Outlet
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.00,850.00,46750.00,11687.50,Outlet
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.00,700.00,35000.00,14000.00,Outlet
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.00,650.00,32500.00,11375.00,Outlet
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60.00,650.00,39000.00,21450.00,Outlet
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.00,700.00,45500.00,9100.00,Outlet
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.00,800.00,40000.00,16000.00,Outlet
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.00,800.00,44000.00,11000.00,Outlet
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.00,650.00,32500.00,13000.00,Outlet
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.00,625.00,31250.00,10937.50,Outlet
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60.00,600.00,36000.00,19800.00,Outlet
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65.00,650.00,42250.00,8450.00,Outlet
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.00,825.00,41250.00,16500.00,Outlet
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.00,825.00,45375.00,11343.75,Outlet
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.00,675.00,33750.00,13500.00,Outlet
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.00,650.00,32500.00,11375.00,Outlet
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60.00,600.00,36000.00,19800.00,Outlet
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.00,700.00,45500.00,9100.00,Outlet
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.00,900.00,45000.00,18000.00,Outlet
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.00,900.00,49500.00,12375.00,Outlet
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.00,700.00,35000.00,14000.00,Outlet
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.00,700.00,35000.00,12250.00,Outlet
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,60.00,625.00,37500.00,20625.00,Outlet
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,65.00,725.00,47125.00,9425.00,Outlet
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.00,475.00,21375.00,8550.00,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.00,275.00,12375.00,4331.25,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.00,275.00,9625.00,3368.75,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.00,125.00,5000.00,2000.00,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,55.00,175.00,9625.00,3368.75,Outlet
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.00,275.00,12375.00,6187.50,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.00,525.00,23625.00,9450.00,Outlet
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,175.00,7875.00,2756.25,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.00,225.00,7875.00,2756.25,Outlet
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,100.00,4000.00,1600.00,Outlet
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,55.00,175.00,9625.00,3368.75,Outlet
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.00,275.00,12375.00,6187.50,Outlet
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,495.00,24750.00,9900.00,Outlet
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,200.00,10000.00,3500.00,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,225.00,9000.00,3150.00,Outlet
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.00,75.00,3375.00,1350.00,Outlet
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.00,125.00,7500.00,2625.00,Outlet
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.00,225.00,11250.00,5625.00,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,450.00,22500.00,9000.00,Outlet
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,150.00,7500.00,2625.00,Outlet
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,150.00,6000.00,2100.00,Outlet
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.00,75.00,3375.00,1350.00,Outlet
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.00,100.00,6000.00,2100.00,Outlet
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.00,225.00,11250.00,5625.00,Outlet
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,495.00,29700.00,11880.00,Outlet
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.00,200.00,11000.00,3850.00,Outlet
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,175.00,8750.00,3062.50,Outlet
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,100.00,5000.00,2000.00,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.00,125.00,7500.00,2625.00,Outlet
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.00,250.00,16250.00,8125.00,Outlet
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,500.00,25000.00,10000.00,Outlet
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,250.00,11250.00,3937.50,Outlet
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,200.00,8000.00,2800.00,Outlet
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,175.00,7000.00,2800.00,Outlet
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.00,175.00,8750.00,3062.50,Outlet
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.00,350.00,19250.00,9625.00,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,575.00,28750.00,11500.00,Outlet
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,325.00,14625.00,5118.75,Outlet
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,250.00,10000.00,3500.00,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,200.00,8000.00,3200.00,Outlet
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.00,225.00,11250.00,3937.50,Outlet
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.00,400.00,22000.00,11000.00,Outlet
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,550.00,27500.00,11000.00,Outlet
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,325.00,14625.00,5118.75,Outlet
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,250.00,10000.00,3500.00,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,225.00,9000.00,3600.00,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.00,200.00,10000.00,3500.00,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.00,375.00,20625.00,10312.50,Outlet
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,500.00,25000.00,10000.00,Outlet
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.00,300.00,13500.00,4725.00,Outlet
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.00,200.00,8000.00,2800.00,Outlet
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.00,175.00,7000.00,2800.00,Outlet
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.00,175.00,8750.00,3062.50,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.00,250.00,13750.00,6875.00,Outlet
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,425.00,25500.00,10200.00,Outlet
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,250.00,12500.00,4375.00,Outlet
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,150.00,7500.00,2625.00,Outlet
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,125.00,6250.00,2500.00,Outlet
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.00,125.00,7500.00,2625.00,Outlet
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,65.00,250.00,16250.00,8125.00,Outlet
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,400.00,24000.00,9600.00,Outlet
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,250.00,12500.00,4375.00,Outlet
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,195.00,9750.00,3412.50,Outlet
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,175.00,8750.00,3500.00,Outlet
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.00,150.00,9000.00,3150.00,Outlet
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,65.00,250.00,16250.00,8125.00,Outlet
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,500.00,30000.00,12000.00,Outlet
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.00,300.00,15000.00,5250.00,Outlet
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50.00,250.00,12500.00,4375.00,Outlet
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.00,200.00,10000.00,4000.00,Outlet
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60.00,200.00,12000.00,4200.00,Outlet
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,65.00,300.00,19500.00,9750.00,Outlet
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.00,725.00,14500.00,4350.00,Outlet
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.00,725.00,21750.00,6525.00,Outlet
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30.00,525.00,15750.00,4725.00,Outlet
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.00,525.00,18375.00,7350.00,Outlet
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,40.00,375.00,15000.00,3750.00,Outlet
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,35.00,525.00,18375.00,8268.75,Outlet
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.00,675.00,16875.00,5062.50,Outlet
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,35.00,650.00,22750.00,6825.00,Outlet
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35.00,475.00,16625.00,4987.50,Outlet
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35.00,425.00,14875.00,5950.00,Outlet
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,40.00,300.00,12000.00,3000.00,Outlet
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,35.00,500.00,17500.00,7875.00,Outlet
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,30.00,675.00,20250.00,7087.50,Outlet
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,40.00,675.00,27000.00,9450.00,Outlet
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,30.00,500.00,15000.00,5250.00,Outlet
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,35.00,400.00,14000.00,6300.00,Outlet
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,40.00,300.00,12000.00,3600.00,Outlet
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,35.00,450.00,15750.00,7875.00,Outlet
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,20.00,700.00,14000.00,4900.00,Outlet
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,30.00,700.00,21000.00,7350.00,Outlet
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.00,525.00,13125.00,4593.75,Outlet
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,30.00,425.00,12750.00,5737.50,Outlet
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,35.00,325.00,11375.00,3412.50,Outlet
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,30.00,600.00,18000.00,9000.00,Outlet
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,20.00,750.00,15000.00,5250.00,Outlet
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,30.00,775.00,23250.00,8137.50,Outlet
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,25.00,625.00,15625.00,5468.75,Outlet
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,35.00,550.00,19250.00,8662.50,Outlet
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,50.00,450.00,22500.00,6750.00,Outlet
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,45.00,800.00,36000.00,18000.00,Outlet
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,45.00,800.00,36000.00,12600.00,Outlet
Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,50.00,800.00,40000.00,14000.00,Outlet
Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,45.00,650.00,29250.00,10237.50,Outlet
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,45.00,600.00,27000.00,12150.00,Outlet
Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Men's Apparel,50.00,500.00,25000.00,7500.00,Outlet
Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Women's Apparel,55.00,875.00,48125.00,24062.50,Outlet
Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Men's Street Footwear,45.00,825.00,37125.00,14850.00,Outlet
Sports Direct,1197831,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,50.00,825.00,41250.00,16500.00,Outlet
Sports Direct,1197831,2021-09-18,South,Texas,Dallas,Women's Street Footwear,45.00,975.00,43875.00,17550.00,Outlet
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,45.00,575.00,25875.00,12937.50,Outlet
